"LocationName","ObservationTime","Temperature","FeelsLike","Dewpoint","WindSpeed","WindGust","BaroPressure","Visibility","Humidity","WindDirection","Precipitation","PrecipitationType"
"Stare Miasto","2020-08-15T00:00","18.0","18.0","12.0","3.6","0.0","1014.0","10.0","0.0","40.0","0.0","none"
"Stare Miasto","2020-08-15T00:30","18.0","18.0","12.0","4.1","0.0","1014.0","10.0","0.0","40.0","0.0","none"
"Stare Miasto","2020-08-15T01:00","17.0","17.0","12.0","3.1","0.0","1014.0","10.0","0.0","40.0","0.0","none"
"Stare Miasto","2020-08-15T01:30","17.0","17.0","12.0","3.1","0.0","1014.0","10.0","0.0","40.0","0.0","none"
"Stare Miasto","2020-08-15T02:00","16.0","16.0","12.0","3.1","0.0","1014.0","10.0","0.0","40.0","0.0","none"
"Stare Miasto","2020-08-15T02:30","15.0","15.0","12.0","3.1","0.0","1014.0","10.0","0.0","40.0","0.0","none"
"Stare Miasto","2020-08-15T03:00","15.0","15.0","12.0","2.6","0.0","1014.0","10.0","0.0","40.0","0.0","none"
"Stare Miasto","2020-08-15T03:30","15.0","15.0","11.0","3.1","0.0","1014.0","10.0","0.0","50.0","0.0","none"
"Stare Miasto","2020-08-15T04:00","15.0","15.0","11.0","2.1","0.0","1014.0","10.0","0.0","50.0","0.0","none"
"Stare Miasto","2020-08-15T04:30","15.0","15.0","12.0","2.1","0.0","1014.0","10.0","0.0","50.0","0.0","none"
"Stare Miasto","2020-08-15T05:00","16.0","16.0","12.0","2.57","0.0","1013.9168","9.99","0.0","40.0","0.0","none"
"Stare Miasto","2020-08-15T05:30","17.0","17.0","12.0","3.1","0.0","1014.0","10.0","0.0","40.0","0.0","none"
"Stare Miasto","2020-08-15T06:00","18.0","18.0","13.0","4.12","0.0","1013.9168","9.99","0.0","60.0","0.0","none"
"Stare Miasto","2020-08-15T06:30","18.0","18.0","13.0","3.6","0.0","1014.0","10.0","0.0","60.0","0.0","none"
"Stare Miasto","2020-08-15T07:00","19.0","19.0","13.0","3.6","0.0","1014.0","10.0","0.0","60.0","0.0","none"
"Stare Miasto","2020-08-15T07:30","20.0","20.0","13.0","2.6","0.0","1014.0","10.0","0.0","80.0","0.0","none"
"Stare Miasto","2020-08-15T08:00","22.0","22.0","13.0","3.6","0.0","1015.0","10.0","0.0","70.0","0.0","none"
"Stare Miasto","2020-08-15T08:30","23.0","23.0","13.0","4.1","0.0","1015.0","10.0","0.0","60.0","0.0","none"
"Stare Miasto","2020-08-15T09:00","23.0","23.0","13.0","3.6","0.0","1014.0","10.0","0.0","60.0","0.0","none"
"Stare Miasto","2020-08-15T09:30","25.0","25.0","13.0","4.6","0.0","1014.0","10.0","0.0","50.0","0.0","none"
"Stare Miasto","2020-08-15T10:00","25.0","25.0","12.0","6.2","0.0","1014.0","10.0","0.0","60.0","0.0","none"
"Stare Miasto","2020-08-15T10:30","25.0","25.0","13.0","6.2","0.0","1014.0","10.0","0.0","60.0","0.0","none"
"Stare Miasto","2020-08-15T11:00","25.0","25.0","12.0","5.1","0.0","1014.0","10.0","0.0","70.0","0.0","none"
"Stare Miasto","2020-08-15T11:30","25.0","25.0","12.0","4.6","0.0","1014.0","10.0","0.0","40.0","0.0","none"
"Stare Miasto","2020-08-15T12:00","25.0","25.0","12.0","6.2","0.0","1014.0","10.0","0.0","50.0","0.0","none"
"Stare Miasto","2020-08-15T12:30","25.0","25.0","13.0","5.1","0.0","1014.0","10.0","0.0","30.0","0.0","none"
"Stare Miasto","2020-08-15T13:00","26.0","26.0","13.0","4.1","0.0","1014.0","10.0","0.0","20.0","0.0","none"
"Stare Miasto","2020-08-15T13:30","26.0","26.0","12.0","4.6","0.0","1014.0","10.0","0.0","80.0","0.0","none"
"Stare Miasto","2020-08-15T14:00","26.0","26.0","12.0","5.7","0.0","1014.0","10.0","0.0","50.0","0.0","none"
"Stare Miasto","2020-08-15T14:30","26.0","26.0","13.0","5.1","0.0","1014.0","10.0","0.0","70.0","0.0","none"
"Stare Miasto","2020-08-15T15:00","26.0","26.0","13.0","5.66","0.0","1013.9168","9.99","0.0","40.0","0.0","none"
"Stare Miasto","2020-08-15T15:30","26.0","26.0","13.0","7.2","0.0","1014.0","10.0","0.0","60.0","0.0","none"
"Stare Miasto","2020-08-15T16:00","26.0","26.0","12.0","6.2","0.0","1014.0","10.0","0.0","70.0","0.0","none"
"Stare Miasto","2020-08-15T16:30","25.0","25.0","12.0","5.7","0.0","1014.0","10.0","0.0","60.0","0.0","none"
"Stare Miasto","2020-08-15T17:00","25.0","25.0","12.0","5.7","0.0","1014.0","10.0","0.0","50.0","0.0","none"
"Stare Miasto","2020-08-15T17:30","24.0","24.0","12.0","5.1","0.0","1014.0","10.0","0.0","60.0","0.0","none"
"Stare Miasto","2020-08-15T18:00","23.0","23.0","13.0","4.12","0.0","1013.9168","9.99","0.0","50.0","0.0","none"
"Stare Miasto","2020-08-15T18:30","22.0","22.0","13.0","3.6","0.0","1014.0","10.0","0.0","40.0","0.0","none"
"Stare Miasto","2020-08-15T19:00","22.0","22.0","13.0","3.6","0.0","1015.0","10.0","0.0","30.0","0.0","none"
"Stare Miasto","2020-08-15T19:30","20.0","20.0","12.0","3.1","0.0","1015.0","10.0","0.0","40.0","0.0","none"
"Stare Miasto","2020-08-15T20:00","20.0","20.0","12.0","2.6","0.0","1015.0","10.0","0.0","50.0","0.0","none"
"Stare Miasto","2020-08-15T20:30","20.0","20.0","12.0","2.1","0.0","1015.0","10.0","0.0","60.0","0.0","none"
"Stare Miasto","2020-08-15T21:00","20.0","20.0","12.0","2.6","0.0","1015.0","10.0","0.0","40.0","0.0","none"
"Stare Miasto","2020-08-15T21:30","19.0","19.0","12.0","2.6","0.0","1015.0","10.0","0.0","40.0","0.0","none"
"Stare Miasto","2020-08-15T22:00","18.0","18.0","12.0","3.6","0.0","1014.9167","9.99","0.0","30.0","0.0","none"
"Stare Miasto","2020-08-15T22:30","17.0","17.0","12.0","4.1","0.0","1015.0","10.0","0.0","30.0","0.0","none"
"Stare Miasto","2020-08-15T23:00","17.0","17.0","12.0","3.6","0.0","1015.0","10.0","0.0","30.0","0.0","none"
"Stare Miasto","2020-08-15T23:30","17.0","17.0","11.0","4.1","0.0","1015.0","10.0","0.0","30.0","0.0","none"
"Stare Miasto","2020-08-16T00:00","16.0","16.0","11.0","3.6","0.0","1015.0","10.0","0.0","40.0","0.0","none"
"Stare Miasto","2020-08-16T00:30","16.0","16.0","11.0","4.1","0.0","1015.0","10.0","0.0","30.0","0.0","none"
"Stare Miasto","2020-08-16T01:00","16.0","16.0","11.0","3.6","0.0","1015.0","10.0","0.0","30.0","0.0","none"
"Stare Miasto","2020-08-16T01:30","16.0","16.0","11.0","3.1","0.0","1015.0","10.0","0.0","40.0","0.0","none"
"Stare Miasto","2020-08-16T02:00","16.0","16.0","11.0","2.6","0.0","1015.0","10.0","0.0","30.0","0.0","none"
"Stare Miasto","2020-08-16T02:30","16.0","16.0","11.0","3.1","0.0","1015.0","10.0","0.0","40.0","0.0","none"
"Stare Miasto","2020-08-16T03:00","17.0","17.0","11.0","3.6","0.0","1015.0","10.0","0.0","40.0","0.0","none"
"Stare Miasto","2020-08-16T03:30","16.0","16.0","11.0","3.1","0.0","1015.0","10.0","0.0","40.0","0.0","none"
"Stare Miasto","2020-08-16T04:00","16.0","16.0","11.0","2.6","0.0","1015.0","10.0","0.0","50.0","0.0","none"
"Stare Miasto","2020-08-16T04:30","17.0","17.0","11.0","4.1","0.0","1015.0","10.0","0.0","60.0","0.0","none"
"Stare Miasto","2020-08-16T05:00","17.0","17.0","11.0","4.1","0.0","1015.0","10.0","0.0","50.0","0.0","none"
"Stare Miasto","2020-08-16T05:30","18.0","18.0","11.0","4.6","0.0","1015.0","10.0","0.0","50.0","0.0","none"
"Stare Miasto","2020-08-16T06:00","18.0","18.0","11.0","5.1","0.0","1015.0","10.0","0.0","50.0","0.0","none"
"Stare Miasto","2020-08-16T06:30","19.0","19.0","11.0","5.1","0.0","1016.0","10.0","0.0","60.0","0.0","none"
"Stare Miasto","2020-08-16T07:00","20.0","20.0","12.0","5.1","0.0","1016.0","10.0","0.0","60.0","0.0","none"
"Stare Miasto","2020-08-16T07:30","21.0","21.0","12.0","4.6","0.0","1016.0","10.0","0.0","60.0","0.0","none"
"Stare Miasto","2020-08-16T08:00","21.0","21.0","12.0","4.6","0.0","1016.0","10.0","0.0","70.0","0.0","none"
"Stare Miasto","2020-08-16T08:30","22.0","22.0","12.0","4.6","0.0","1016.0","10.0","0.0","70.0","0.0","none"
"Stare Miasto","2020-08-16T09:00","23.0","23.0","11.0","6.7","0.0","1016.0","10.0","0.0","70.0","0.0","none"
"Stare Miasto","2020-08-16T09:30","24.0","24.0","12.0","6.2","0.0","1016.0","10.0","0.0","70.0","0.0","none"
"Stare Miasto","2020-08-16T10:00","24.0","24.0","13.0","6.7","0.0","1015.0","10.0","0.0","70.0","0.0","none"
"Stare Miasto","2020-08-16T10:30","24.0","24.0","12.0","7.7","0.0","1015.0","10.0","0.0","60.0","0.0","none"
"Stare Miasto","2020-08-16T11:00","25.0","25.0","13.0","7.2","0.0","1015.0","10.0","0.0","80.0","0.0","none"
"Stare Miasto","2020-08-16T11:30","25.0","25.0","14.0","6.2","0.0","1015.0","10.0","0.0","70.0","0.0","none"
"Stare Miasto","2020-08-16T12:00","26.0","26.0","14.0","6.7","0.0","1015.0","10.0","0.0","70.0","0.0","none"
"Stare Miasto","2020-08-16T12:30","27.0","0.0","15.0","6.2","0.0","1014.0","10.0","0.0","70.0","0.0","none"
"Stare Miasto","2020-08-16T13:00","27.0","0.0","14.0","6.2","0.0","1014.0","10.0","0.0","90.0","0.0","none"
"Stare Miasto","2020-08-16T13:30","28.0","0.0","14.0","5.1","0.0","1014.0","10.0","0.0","90.0","0.0","none"
"Stare Miasto","2020-08-16T14:00","27.0","0.0","14.0","6.2","0.0","1014.0","10.0","0.0","90.0","0.0","none"
"Stare Miasto","2020-08-16T14:30","26.0","26.0","15.0","4.6","0.0","1014.0","10.0","0.0","50.0","0.0","none"
"Stare Miasto","2020-08-16T15:00","26.0","26.0","14.0","5.7","0.0","1014.0","10.0","0.0","50.0","0.0","none"
"Stare Miasto","2020-08-16T15:30","25.0","25.0","15.0","4.6","0.0","1014.0","10.0","0.0","50.0","0.0","none"
"Stare Miasto","2020-08-16T16:00","25.0","25.0","14.0","3.6","0.0","1014.0","10.0","0.0","50.0","0.0","none"
"Stare Miasto","2020-08-16T16:30","19.0","19.0","16.0","5.7","0.0","1014.0","8.0","0.0","230.0","0.0","none"
"Stare Miasto","2020-08-16T17:00","19.0","19.0","17.0","1.54","0.0","1013.9168","8.0","0.0","290.0","0.0","rain"
"Stare Miasto","2020-08-16T17:30","19.0","19.0","18.0","6.2","0.0","1015.0","3.5","0.0","290.0","0.0","none"
"Stare Miasto","2020-08-16T18:00","18.0","18.0","18.0","2.1","0.0","1015.0","5.0","0.0","320.0","0.0","none"
"Stare Miasto","2020-08-16T18:30","18.0","18.0","17.0","4.6","0.0","1015.0","10.0","0.0","340.0","0.0","none"
"Stare Miasto","2020-08-16T19:00","18.0","18.0","17.0","3.1","0.0","1015.0","8.0","0.0","320.0","0.0","none"
"Stare Miasto","2020-08-16T19:30","18.0","18.0","17.0","1.5","0.0","1015.0","10.0","0.0","70.0","0.0","none"
"Stare Miasto","2020-08-16T20:00","18.0","18.0","17.0","2.6","0.0","1015.0","10.0","0.0","50.0","0.0","none"
"Stare Miasto","2020-08-16T20:30","18.0","18.0","17.0","3.1","0.0","1015.0","10.0","0.0","70.0","0.0","none"
"Stare Miasto","2020-08-16T21:00","18.0","18.0","17.0","2.6","0.0","1014.0","10.0","0.0","90.0","0.0","none"
"Stare Miasto","2020-08-16T21:30","18.0","18.0","17.0","1.0","0.0","1014.0","10.0","0.0","0.0","0.0","none"
"Stare Miasto","2020-08-16T22:00","18.0","18.0","17.0","2.6","0.0","1014.0","10.0","0.0","60.0","0.0","none"
"Stare Miasto","2020-08-16T22:30","18.0","18.0","17.0","2.6","0.0","1014.0","10.0","0.0","60.0","0.0","none"
"Stare Miasto","2020-08-16T23:00","18.0","18.0","17.0","2.1","0.0","1014.0","10.0","0.0","50.0","0.0","none"
"Stare Miasto","2020-08-16T23:30","18.0","18.0","17.0","1.0","0.0","1014.0","10.0","0.0","0.0","0.0","none"
"Stare Miasto","2020-08-17T00:00","18.0","18.0","17.0","0.51","0.0","1013.9168","9.99","0.0","0.0","0.0","none"
"Stare Miasto","2020-08-17T00:30","18.0","18.0","17.0","1.0","0.0","1014.0","10.0","0.0","0.0","0.0","none"
"Stare Miasto","2020-08-17T01:00","18.0","18.0","17.0","0.5","0.0","1014.0","7.0","0.0","0.0","0.0","none"
"Stare Miasto","2020-08-17T01:30","17.0","17.0","17.0","1.0","0.0","1013.0","6.0","0.0","40.0","0.0","none"
"Stare Miasto","2020-08-17T02:00","17.0","17.0","17.0","2.1","0.0","1013.0","6.0","0.0","60.0","0.0","none"
"Stare Miasto","2020-08-17T02:30","18.0","18.0","17.0","1.5","0.0","1013.0","8.0","0.0","50.0","0.0","none"
"Stare Miasto","2020-08-17T03:00","18.0","18.0","17.0","2.1","0.0","1013.0","8.0","0.0","70.0","0.0","none"
"Stare Miasto","2020-08-17T03:30","18.0","18.0","17.0","1.5","0.0","1013.0","8.0","0.0","80.0","0.0","none"
"Stare Miasto","2020-08-17T04:00","18.0","18.0","17.0","1.0","0.0","1013.0","7.0","0.0","0.0","0.0","none"
"Stare Miasto","2020-08-17T04:30","18.0","18.0","17.0","0.5","0.0","1013.0","8.0","0.0","0.0","0.0","none"
"Stare Miasto","2020-08-17T05:00","18.0","18.0","17.0","1.03","0.0","1012.9168","9.99","0.0","30.0","0.0","none"
"Stare Miasto","2020-08-17T05:30","18.0","18.0","18.0","1.0","0.0","1013.0","10.0","0.0","0.0","0.0","none"
"Stare Miasto","2020-08-17T06:00","19.0","19.0","17.0","1.54","0.0","1012.9168","9.99","0.0","80.0","0.0","none"
"Stare Miasto","2020-08-17T06:30","19.0","19.0","18.0","1.5","0.0","1013.0","10.0","0.0","100.0","0.0","none"
"Stare Miasto","2020-08-17T07:00","21.0","21.0","18.0","1.0","0.0","1013.0","10.0","0.0","0.0","0.0","none"
"Stare Miasto","2020-08-17T07:30","22.0","22.0","18.0","1.0","0.0","1013.0","10.0","0.0","0.0","0.0","none"
"Stare Miasto","2020-08-17T08:00","23.0","23.0","18.0","1.0","0.0","1013.0","10.0","0.0","0.0","0.0","none"
"Stare Miasto","2020-08-17T08:30","24.0","24.0","19.0","1.0","0.0","1013.0","10.0","0.0","0.0","0.0","none"
"Stare Miasto","2020-08-17T09:00","24.0","24.0","17.0","1.5","0.0","1012.0","10.0","0.0","270.0","0.0","none"
"Stare Miasto","2020-08-17T09:30","25.0","25.0","17.0","1.5","0.0","1012.0","10.0","0.0","0.0","0.0","none"
"Stare Miasto","2020-08-17T10:00","25.0","25.0","17.0","3.1","0.0","1012.0","10.0","0.0","200.0","0.0","none"
"Stare Miasto","2020-08-17T10:30","25.0","25.0","16.0","1.5","0.0","1012.0","10.0","0.0","0.0","0.0","none"
"Stare Miasto","2020-08-17T11:00","26.0","26.0","16.0","1.5","0.0","1012.0","10.0","0.0","180.0","0.0","none"
"Stare Miasto","2020-08-17T11:30","26.0","26.0","17.0","1.5","0.0","1012.0","10.0","0.0","170.0","0.0","none"
"Stare Miasto","2020-08-17T12:00","26.0","26.0","16.0","2.1","0.0","1011.0","10.0","0.0","260.0","0.0","none"
"Stare Miasto","2020-08-17T12:30","27.0","0.0","17.0","1.0","0.0","1011.0","10.0","0.0","0.0","0.0","none"
"Stare Miasto","2020-08-17T13:00","27.0","0.0","16.0","2.1","0.0","1011.0","10.0","0.0","20.0","0.0","none"
"Stare Miasto","2020-08-17T13:30","28.0","0.0","17.0","1.0","0.0","1010.0","10.0","0.0","0.0","0.0","none"
"Stare Miasto","2020-08-17T14:00","27.0","0.0","16.0","1.5","0.0","1011.0","10.0","0.0","190.0","0.0","none"
"Stare Miasto","2020-08-17T14:30","26.0","26.0","18.0","2.1","0.0","1011.0","10.0","0.0","180.0","0.0","none"
"Stare Miasto","2020-08-17T15:00","23.0","23.0","18.0","4.6","0.0","1011.0","10.0","0.0","180.0","0.0","none"
"Stare Miasto","2020-08-17T15:30","22.0","22.0","17.0","4.6","0.0","1011.0","10.0","0.0","210.0","0.0","none"
"Stare Miasto","2020-08-17T16:00","22.0","22.0","18.0","3.1","0.0","1010.0","10.0","0.0","200.0","0.0","none"
"Stare Miasto","2020-08-17T16:30","21.0","21.0","18.0","2.1","0.0","1010.0","10.0","0.0","240.0","0.0","none"
"Stare Miasto","2020-08-17T17:00","21.0","21.0","18.0","2.1","0.0","1010.0","10.0","0.0","210.0","0.0","none"
"Stare Miasto","2020-08-17T17:30","21.0","21.0","18.0","1.5","0.0","1010.0","10.0","0.0","230.0","0.0","none"
"Stare Miasto","2020-08-17T18:00","20.0","20.0","18.0","2.6","0.0","1010.0","10.0","0.0","210.0","0.0","none"
"Stare Miasto","2020-08-17T18:30","20.0","20.0","18.0","1.5","0.0","1010.0","10.0","0.0","210.0","0.0","none"
"Stare Miasto","2020-08-17T19:00","19.0","19.0","18.0","1.0","0.0","1010.0","10.0","0.0","270.0","0.0","none"
"Stare Miasto","2020-08-17T19:30","19.0","19.0","18.0","1.0","0.0","1011.0","10.0","0.0","190.0","0.0","none"
"Stare Miasto","2020-08-17T20:00","19.0","19.0","18.0","1.0","0.0","1011.0","10.0","0.0","190.0","0.0","none"
"Stare Miasto","2020-08-17T20:30","18.0","18.0","18.0","1.0","0.0","1011.0","10.0","0.0","210.0","0.0","none"
"Stare Miasto","2020-08-17T21:00","18.0","18.0","17.0","0.5","0.0","1011.0","10.0","0.0","230.0","0.0","none"
"Stare Miasto","2020-08-17T21:30","18.0","18.0","17.0","1.0","0.0","1011.0","10.0","0.0","0.0","0.0","none"
"Stare Miasto","2020-08-17T22:00","18.0","18.0","17.0","0.5","0.0","1011.0","10.0","0.0","0.0","0.0","none"
"Stare Miasto","2020-08-17T22:30","18.0","18.0","17.0","0.5","0.0","1011.0","10.0","0.0","0.0","0.0","none"
"Stare Miasto","2020-08-17T23:00","18.0","18.0","17.0","0.5","0.0","1010.0","10.0","0.0","0.0","0.0","none"
"Stare Miasto","2020-08-17T23:30","17.0","17.0","16.0","1.0","0.0","1010.0","10.0","0.0","0.0","0.0","none"
"Stare Miasto","2020-08-18T00:00","17.0","17.0","17.0","1.5","0.0","1010.0","10.0","0.0","80.0","0.0","none"
"Stare Miasto","2020-08-18T00:30","18.0","18.0","17.0","1.0","0.0","1010.0","10.0","0.0","0.0","0.0","none"
"Stare Miasto","2020-08-18T01:00","17.0","17.0","17.0","1.0","0.0","1010.0","10.0","0.0","0.0","0.0","none"
"Stare Miasto","2020-08-18T01:30","17.0","17.0","17.0","1.0","0.0","1010.0","10.0","0.0","0.0","0.0","none"
"Stare Miasto","2020-08-18T02:00","17.0","17.0","17.0","0.5","0.0","1010.0","10.0","0.0","0.0","0.0","none"
"Stare Miasto","2020-08-18T02:30","17.0","17.0","16.0","2.1","0.0","1010.0","10.0","0.0","70.0","0.0","none"
"Stare Miasto","2020-08-18T03:00","17.0","17.0","16.0","0.5","0.0","1009.0","10.0","0.0","0.0","0.0","none"
"Stare Miasto","2020-08-18T03:30","17.0","17.0","16.0","1.0","0.0","1009.0","10.0","0.0","0.0","0.0","none"
"Stare Miasto","2020-08-18T04:00","17.0","17.0","17.0","0.5","0.0","1009.0","10.0","0.0","0.0","0.0","none"
"Stare Miasto","2020-08-18T04:30","18.0","18.0","17.0","1.0","0.0","1009.0","10.0","0.0","230.0","0.0","none"
"Stare Miasto","2020-08-18T05:00","18.0","18.0","17.0","0.5","0.0","1009.0","10.0","0.0","0.0","0.0","none"
"Stare Miasto","2020-08-18T05:30","19.0","19.0","17.0","1.0","0.0","1009.0","10.0","0.0","0.0","0.0","none"
"Stare Miasto","2020-08-18T06:00","19.0","19.0","18.0","1.5","0.0","1009.0","10.0","0.0","220.0","0.0","none"
"Stare Miasto","2020-08-18T06:30","19.0","19.0","18.0","1.5","0.0","1009.0","10.0","0.0","180.0","0.0","none"
"Stare Miasto","2020-08-18T07:00","19.0","19.0","18.0","2.57","0.0","1008.9171","9.99","0.0","250.0","0.0","none"
"Stare Miasto","2020-08-18T07:30","20.0","20.0","18.0","2.6","0.0","1009.0","10.0","0.0","220.0","0.0","none"
"Stare Miasto","2020-08-18T08:00","21.0","21.0","18.0","3.1","0.0","1009.0","10.0","0.0","210.0","0.0","none"
"Stare Miasto","2020-08-18T08:30","21.0","21.0","18.0","2.6","0.0","1009.0","10.0","0.0","220.0","0.0","none"
"Stare Miasto","2020-08-18T09:00","21.0","21.0","18.0","2.6","0.0","1009.0","10.0","0.0","210.0","0.0","none"
"Stare Miasto","2020-08-18T09:30","21.0","21.0","18.0","2.6","0.0","1009.0","10.0","0.0","210.0","0.0","none"
"Stare Miasto","2020-08-18T10:00","22.0","22.0","19.0","3.1","0.0","1009.0","10.0","0.0","210.0","0.0","none"
"Stare Miasto","2020-08-18T10:30","22.0","22.0","19.0","4.1","0.0","1009.0","10.0","0.0","230.0","0.0","none"
"Stare Miasto","2020-08-18T11:00","23.0","23.0","18.0","3.6","0.0","1008.0","10.0","0.0","200.0","0.0","none"
"Stare Miasto","2020-08-18T11:30","23.0","23.0","19.0","2.6","0.0","1008.0","10.0","0.0","180.0","0.0","none"
"Stare Miasto","2020-08-18T12:00","18.0","18.0","17.0","2.6","0.0","1008.0","2.5","0.0","220.0","0.0","none"
"Stare Miasto","2020-08-18T12:30","18.0","18.0","18.0","3.1","0.0","1008.0","6.0","0.0","160.0","0.0","none"
"Stare Miasto","2020-08-18T13:00","18.0","18.0","17.0","1.0","0.0","1008.0","10.0","0.0","0.0","0.0","none"
"Stare Miasto","2020-08-18T13:30","19.0","19.0","19.0","2.6","0.0","1008.0","6.0","0.0","250.0","0.0","none"
"Stare Miasto","2020-08-18T14:00","20.0","20.0","19.0","3.1","0.0","1007.0","3.5","0.0","240.0","0.0","none"
"Stare Miasto","2020-08-18T14:30","20.0","20.0","20.0","2.1","0.0","1007.0","7.0","0.0","190.0","0.0","none"
"Stare Miasto","2020-08-18T15:00","21.0","21.0","20.0","2.1","0.0","1008.0","10.0","0.0","250.0","0.0","none"
"Stare Miasto","2020-08-18T15:30","20.0","20.0","17.0","5.1","0.0","1008.0","6.0","0.0","320.0","0.0","none"
"Stare Miasto","2020-08-18T16:00","18.0","18.0","16.0","2.6","0.0","1008.0","8.0","0.0","270.0","0.0","none"
"Stare Miasto","2020-08-18T16:30","17.0","17.0","16.0","2.1","0.0","1008.0","8.0","0.0","240.0","0.0","none"
"Stare Miasto","2020-08-18T17:00","17.0","17.0","16.0","1.0","0.0","1007.0","10.0","0.0","0.0","0.0","none"
"Stare Miasto","2020-08-18T17:30","17.0","17.0","17.0","1.5","0.0","1008.0","10.0","0.0","0.0","0.0","none"
"Stare Miasto","2020-08-18T18:00","18.0","18.0","16.0","0.5","0.0","1008.0","10.0","0.0","0.0","0.0","none"
"Stare Miasto","2020-08-18T18:30","18.0","18.0","17.0","2.6","0.0","1008.0","10.0","0.0","220.0","0.0","none"
"Stare Miasto","2020-08-18T19:00","17.0","17.0","16.0","1.03","0.0","1008.9171","9.99","0.0","0.0","0.0","none"
"Stare Miasto","2020-08-18T19:30","17.0","17.0","17.0","0.5","0.0","1009.0","10.0","0.0","0.0","0.0","none"
"Stare Miasto","2020-08-18T20:00","17.0","17.0","17.0","1.0","0.0","1009.0","10.0","0.0","160.0","0.0","none"
"Stare Miasto","2020-08-18T20:30","17.0","17.0","16.0","0.5","0.0","1008.0","10.0","0.0","0.0","0.0","none"
"Stare Miasto","2020-08-18T21:00","17.0","17.0","16.0","0.5","0.0","1008.0","8.0","0.0","0.0","0.0","none"
"Stare Miasto","2020-08-18T21:30","17.0","17.0","16.0","1.5","0.0","1008.0","7.0","0.0","0.0","0.0","none"
"Stare Miasto","2020-08-18T22:00","17.0","17.0","17.0","1.0","0.0","1008.0","6.0","0.0","190.0","0.0","none"
"Stare Miasto","2020-08-18T22:30","17.0","17.0","17.0","1.5","0.0","1008.0","4.0","0.0","200.0","0.0","none"
"Stare Miasto","2020-08-18T23:00","17.0","17.0","16.0","1.5","0.0","1008.0","3.5","0.0","230.0","0.0","none"
"Stare Miasto","2020-08-18T23:30","17.0","17.0","17.0","1.5","0.0","1008.0","3.3","0.0","230.0","0.0","none"
"Stare Miasto","2020-08-19T00:00","18.0","18.0","17.0","2.6","0.0","1008.0","3.0","0.0","210.0","0.0","none"
"Stare Miasto","2020-08-19T00:30","18.0","18.0","17.0","2.6","0.0","1008.0","5.0","0.0","230.0","0.0","none"
"Stare Miasto","2020-08-19T01:00","18.0","18.0","17.0","2.6","0.0","1008.0","8.0","0.0","230.0","0.0","none"
"Stare Miasto","2020-08-19T01:30","18.0","18.0","17.0","1.5","0.0","1008.0","6.0","0.0","230.0","0.0","none"
"Stare Miasto","2020-08-19T02:00","18.0","18.0","17.0","2.1","0.0","1008.0","5.0","0.0","220.0","0.0","none"
"Stare Miasto","2020-08-19T02:30","18.0","18.0","17.0","2.1","0.0","1008.0","6.0","0.0","250.0","0.0","none"
"Stare Miasto","2020-08-19T03:00","18.0","18.0","17.0","1.5","0.0","1008.0","5.0","0.0","230.0","0.0","none"
"Stare Miasto","2020-08-19T03:30","18.0","18.0","17.0","1.5","0.0","1008.0","4.0","0.0","260.0","0.0","none"
"Stare Miasto","2020-08-19T04:00","18.0","18.0","17.0","2.1","0.0","1008.0","3.5","0.0","210.0","0.0","none"
"Stare Miasto","2020-08-19T04:30","18.0","18.0","17.0","2.6","0.0","1008.0","3.7","0.0","210.0","0.0","none"
"Stare Miasto","2020-08-19T05:00","18.0","18.0","17.0","2.57","0.0","1007.9172","4.6","0.0","230.0","0.0","none"
"Stare Miasto","2020-08-19T05:30","18.0","18.0","17.0","2.6","0.0","1008.0","5.0","0.0","200.0","0.0","none"
"Stare Miasto","2020-08-19T06:00","18.0","18.0","17.0","2.6","0.0","1008.0","6.0","0.0","210.0","0.0","none"
"Stare Miasto","2020-08-19T06:30","18.0","18.0","17.0","3.1","0.0","1008.0","7.0","0.0","230.0","0.0","none"
"Stare Miasto","2020-08-19T07:00","19.0","19.0","18.0","3.1","0.0","1008.0","6.0","0.0","240.0","0.0","none"
"Stare Miasto","2020-08-19T07:30","19.0","19.0","18.0","3.1","0.0","1008.0","6.0","0.0","250.0","0.0","none"
"Stare Miasto","2020-08-19T08:00","19.0","19.0","18.0","3.1","0.0","1008.0","6.0","0.0","260.0","0.0","none"
"Stare Miasto","2020-08-19T08:30","19.0","19.0","17.0","2.6","0.0","1008.0","10.0","0.0","270.0","0.0","none"
"Stare Miasto","2020-08-19T09:00","19.0","19.0","18.0","4.1","0.0","1008.0","10.0","0.0","270.0","0.0","none"
"Stare Miasto","2020-08-19T09:30","20.0","20.0","17.0","4.1","0.0","1008.0","10.0","0.0","280.0","0.0","none"
"Stare Miasto","2020-08-19T10:00","20.0","20.0","17.0","3.6","0.0","1007.9172","9.99","0.0","270.0","0.0","none"
"Stare Miasto","2020-08-19T10:30","20.0","20.0","18.0","3.1","0.0","1008.0","10.0","0.0","250.0","0.0","none"
"Stare Miasto","2020-08-19T11:00","20.0","20.0","17.0","4.1","0.0","1009.0","10.0","0.0","240.0","0.0","none"
"Stare Miasto","2020-08-19T11:30","20.0","20.0","18.0","4.1","0.0","1009.0","10.0","0.0","230.0","0.0","none"
"Stare Miasto","2020-08-19T12:00","20.0","20.0","18.0","4.6","0.0","1009.0","10.0","0.0","230.0","0.0","none"
